,year,sex,country,cause_death_code,age,age_range,count_deaths
16265,2017,Male,Kazakhstan,X70,Deaths13,35-39 years,271
16266,2017,Male,Kazakhstan,X70,Deaths14,40-44 years,235
16267,2017,Male,Kazakhstan,X70,Deaths15,45-49 years,210
16268,2017,Male,Kazakhstan,X70,Deaths16,50-54 years,172
16269,2017,Male,Kazakhstan,X70,Deaths17,55-59 years,139
16270,2017,Female,Slovenia,W01,Deaths23,85-89 years,160
16271,2018,Female,Slovenia,W01,Deaths23,85-89 years,193
16272,2019,Female,Slovenia,W01,Deaths23,85-89 years,192
16273,2017,Male,Uzbekistan,X70,Deaths9,15-19 years,180
16274,2017,Male,Uzbekistan,X70,Deaths10,20-24 years,224
16275,2017,Male,Uzbekistan,X70,Deaths11,25-29 years,181
16276,2017,Male,Uzbekistan,X70,Deaths12,30-34 years,165
16277,2017,Male,Uzbekistan,X70,Deaths13,35-39 years,161
16278,2017,Male,Uzbekistan,X70,Deaths14,40-44 years,133
16279,2017,Male,Uzbekistan,X70,Deaths15,45-49 years,139
16280,2017,Male,Uzbekistan,X70,Deaths16,50-54 years,120
16281,2017,Female,Uzbekistan,X70,Deaths9,15-19 years,193
16282,2017,Female,Uzbekistan,X70,Deaths10,20-24 years,209
16283,2017,Female,Uzbekistan,X70,Deaths11,25-29 years,112
16284,2018,Male,Uzbekistan,X70,Deaths9,15-19 years,153
16285,2018,Male,Uzbekistan,X70,Deaths10,20-24 years,162
16286,2018,Male,Uzbekistan,X70,Deaths11,25-29 years,169
16287,2018,Male,Uzbekistan,X70,Deaths12,30-34 years,154
16288,2018,Male,Uzbekistan,X70,Deaths13,35-39 years,142
16289,2018,Male,Uzbekistan,X70,Deaths14,40-44 years,146
16290,2018,Male,Uzbekistan,X70,Deaths15,45-49 years,146
16291,2018,Male,Uzbekistan,X70,Deaths17,55-59 years,105
16292,2018,Female,Uzbekistan,X70,Deaths9,15-19 years,209
16293,2018,Female,Uzbekistan,X70,Deaths10,20-24 years,199
16294,2018,Female,Uzbekistan,X70,Deaths11,25-29 years,115
16295,2019,Male,Uzbekistan,X70,Deaths9,15-19 years,153
16296,2019,Male,Uzbekistan,X70,Deaths10,20-24 years,174
16297,2019,Male,Uzbekistan,X70,Deaths11,25-29 years,168
16298,2019,Male,Uzbekistan,X70,Deaths12,30-34 years,160
16299,2019,Male,Uzbekistan,X70,Deaths13,35-39 years,119
16300,2019,Male,Uzbekistan,X70,Deaths14,40-44 years,135
16301,2019,Male,Uzbekistan,X70,Deaths15,45-49 years,136
16302,2019,Male,Uzbekistan,X70,Deaths16,50-54 years,107
16303,2019,Female,Uzbekistan,X70,Deaths9,15-19 years,260
16304,2019,Female,Uzbekistan,X70,Deaths10,20-24 years,187
16305,2019,Female,Uzbekistan,X70,Deaths11,25-29 years,135
16306,2020,Female,Slovenia,W01,Deaths23,85-89 years,213
16307,2020,Female,Slovenia,W19,Deaths23,85-89 years,147
16308,2017,Male,Philippines,V89,Deaths7,5-9 years,131
16309,2017,Male,Philippines,V89,Deaths8,10-14 years,143
16310,2017,Male,Philippines,V89,Deaths9,15-19 years,807
16311,2017,Male,Philippines,V89,Deaths10,20-24 years,1280
16312,2017,Male,Philippines,V89,Deaths11,25-29 years,1100
16313,2017,Male,Philippines,V89,Deaths12,30-34 years,918
16314,2017,Male,Philippines,V89,Deaths13,35-39 years,778
16315,2017,Male,Philippines,V89,Deaths14,40-44 years,644
16316,2017,Male,Philippines,V89,Deaths15,45-49 years,583
16317,2017,Male,Philippines,V89,Deaths16,50-54 years,534
16318,2017,Male,Philippines,V89,Deaths17,55-59 years,437
16319,2017,Male,Philippines,V89,Deaths18,60-64 years,329
16320,2017,Male,Philippines,V89,Deaths19,65-69 years,219
16321,2017,Male,Philippines,V89,Deaths20,70-74 years,147
16322,2017,Male,Philippines,V89,Deaths21,75-79 years,109
16323,2017,Female,Philippines,V89,Deaths9,15-19 years,110
16324,2017,Female,Philippines,V89,Deaths10,20-24 years,126
16325,2017,Female,Philippines,V89,Deaths12,30-34 years,107
16326,2017,Female,Philippines,V89,Deaths14,40-44 years,113
16327,2017,Female,Philippines,V89,Deaths16,50-54 years,136
16328,2017,Female,Philippines,V89,Deaths17,55-59 years,143
16329,2017,Female,Philippines,V89,Deaths18,60-64 years,132
16330,2017,Female,Philippines,V89,Deaths19,65-69 years,118
16331,2017,Female,Philippines,V89,Deaths20,70-74 years,106
16332,2017,Male,Philippines,W19,Deaths15,45-49 years,127
16333,2017,Male,Philippines,W19,Deaths16,50-54 years,125
16334,2017,Male,Philippines,W19,Deaths17,55-59 years,134
16335,2017,Male,Philippines,W19,Deaths18,60-64 years,141
16336,2017,Male,Philippines,W19,Deaths19,65-69 years,131
16337,2017,Male,Philippines,W19,Deaths20,70-74 years,124
16338,2017,Male,Philippines,W19,Deaths22,80-84 years,106
16339,2017,Female,Philippines,W19,Deaths21,75-79 years,113
16340,2017,Female,Philippines,W19,Deaths22,80-84 years,155
16341,2017,Female,Philippines,W19,Deaths23,85-89 years,236
16342,2017,Male,Philippines,W74,Deaths7,5-9 years,351
16343,2017,Male,Philippines,W74,Deaths8,10-14 years,245
16344,2017,Male,Philippines,W74,Deaths9,15-19 years,242
16345,2017,Male,Philippines,W74,Deaths10,20-24 years,227
16346,2017,Male,Philippines,W74,Deaths11,25-29 years,187
16347,2017,Male,Philippines,W74,Deaths12,30-34 years,168
16348,2017,Male,Philippines,W74,Deaths13,35-39 years,159
16349,2017,Male,Philippines,W74,Deaths14,40-44 years,156
16350,2017,Male,Philippines,W74,Deaths15,45-49 years,163
16351,2017,Male,Philippines,W74,Deaths16,50-54 years,127
16352,2017,Male,Philippines,W74,Deaths17,55-59 years,141
16353,2017,Male,Philippines,W74,Deaths18,60-64 years,116
16354,2017,Female,Philippines,W74,Deaths7,5-9 years,158
16355,2017,Female,Philippines,W74,Deaths8,10-14 years,133
16356,2017,Male,Philippines,W87,Deaths9,15-19 years,101
16357,2017,Male,Philippines,W87,Deaths10,20-24 years,130
16358,2017,Male,Philippines,W87,Deaths11,25-29 years,113
16359,2017,Male,Philippines,W87,Deaths12,30-34 years,118
16360,2017,Male,Philippines,W87,Deaths13,35-39 years,102
16361,2017,Male,Philippines,X59,Deaths10,20-24 years,134
16362,2017,Male,Philippines,X59,Deaths11,25-29 years,152
16363,2017,Male,Philippines,X59,Deaths12,30-34 years,120
16364,2017,Male,Philippines,X59,Deaths13,35-39 years,118
16365,2017,Male,Philippines,X59,Deaths14,40-44 years,111
16366,2017,Male,Philippines,X59,Deaths15,45-49 years,110
16367,2017,Male,Philippines,X59,Deaths16,50-54 years,127
16368,2017,Male,Philippines,X59,Deaths17,55-59 years,117
16369,2017,Female,Philippines,X59,Deaths22,80-84 years,147
16370,2017,Female,Philippines,X59,Deaths23,85-89 years,250
16371,2017,Male,Philippines,X70,Deaths9,15-19 years,216
16372,2017,Male,Philippines,X70,Deaths10,20-24 years,287
16373,2017,Male,Philippines,X70,Deaths11,25-29 years,250
16374,2017,Male,Philippines,X70,Deaths12,30-34 years,167
16375,2017,Male,Philippines,X70,Deaths13,35-39 years,168
16376,2017,Male,Philippines,X70,Deaths14,40-44 years,137
16377,2017,Male,Philippines,X70,Deaths15,45-49 years,111
16378,2017,Male,Philippines,X95,Deaths9,15-19 years,298
16379,2017,Male,Philippines,X95,Deaths10,20-24 years,642
16380,2017,Male,Philippines,X95,Deaths11,25-29 years,919
16381,2017,Male,Philippines,X95,Deaths12,30-34 years,1170
16382,2017,Male,Philippines,X95,Deaths13,35-39 years,1316
16383,2017,Male,Philippines,X95,Deaths14,40-44 years,984
16384,2017,Male,Philippines,X95,Deaths15,45-49 years,870
16385,2017,Male,Philippines,X95,Deaths16,50-54 years,589
16386,2017,Male,Philippines,X95,Deaths17,55-59 years,389
16387,2017,Male,Philippines,X95,Deaths18,60-64 years,208
16388,2017,Male,Philippines,X95,Deaths19,65-69 years,116
16389,2017,Male,Philippines,X99,Deaths9,15-19 years,158
16390,2017,Male,Philippines,X99,Deaths10,20-24 years,280
16391,2017,Male,Philippines,X99,Deaths11,25-29 years,317
16392,2017,Male,Philippines,X99,Deaths12,30-34 years,357
16393,2017,Male,Philippines,X99,Deaths13,35-39 years,344
16394,2017,Male,Philippines,X99,Deaths14,40-44 years,316
16395,2017,Male,Philippines,X99,Deaths15,45-49 years,252
16396,2017,Male,Philippines,X99,Deaths16,50-54 years,234
16397,2017,Male,Philippines,X99,Deaths17,55-59 years,155
16398,2017,Male,Philippines,Y34,Deaths9,15-19 years,203
16399,2017,Male,Philippines,Y34,Deaths10,20-24 years,332
16400,2017,Male,Philippines,Y34,Deaths11,25-29 years,299
16401,2017,Male,Philippines,Y34,Deaths12,30-34 years,301
16402,2017,Male,Philippines,Y34,Deaths13,35-39 years,277
16403,2017,Male,Philippines,Y34,Deaths14,40-44 years,227
16404,2017,Male,Philippines,Y34,Deaths15,45-49 years,247
16405,2017,Male,Philippines,Y34,Deaths16,50-54 years,241
16406,2017,Male,Philippines,Y34,Deaths17,55-59 years,199
16407,2017,Male,Philippines,Y34,Deaths18,60-64 years,181
16408,2017,Male,Philippines,Y34,Deaths19,65-69 years,125
16409,2017,Female,Philippines,Y34,Deaths22,80-84 years,100
16410,2017,Female,Philippines,Y34,Deaths23,85-89 years,168
16411,2018,Male,Philippines,V29,Deaths10,20-24 years,147
16412,2018,Male,Philippines,V29,Deaths11,25-29 years,114
16413,2018,Male,Philippines,V89,Deaths7,5-9 years,125
16414,2018,Male,Philippines,V89,Deaths8,10-14 years,156
16415,2018,Male,Philippines,V89,Deaths9,15-19 years,851
16416,2018,Male,Philippines,V89,Deaths10,20-24 years,1198
16417,2018,Male,Philippines,V89,Deaths11,25-29 years,1160
16418,2018,Male,Philippines,V89,Deaths12,30-34 years,933
16419,2018,Male,Philippines,V89,Deaths13,35-39 years,791
16420,2018,Male,Philippines,V89,Deaths14,40-44 years,658
16421,2018,Male,Philippines,V89,Deaths15,45-49 years,638
16422,2018,Male,Philippines,V89,Deaths16,50-54 years,551
16423,2018,Male,Philippines,V89,Deaths17,55-59 years,478
16424,2018,Male,Philippines,V89,Deaths18,60-64 years,340
16425,2018,Male,Philippines,V89,Deaths19,65-69 years,270
16426,2018,Male,Philippines,V89,Deaths20,70-74 years,158
16427,2018,Female,Philippines,V89,Deaths9,15-19 years,115
16428,2018,Female,Philippines,V89,Deaths10,20-24 years,138
16429,2018,Female,Philippines,V89,Deaths11,25-29 years,124
16430,2018,Female,Philippines,V89,Deaths12,30-34 years,113
16431,2018,Female,Philippines,V89,Deaths14,40-44 years,102
16432,2018,Female,Philippines,V89,Deaths16,50-54 years,121
16433,2018,Female,Philippines,V89,Deaths17,55-59 years,131
16434,2018,Female,Philippines,V89,Deaths18,60-64 years,126
16435,2018,Female,Philippines,V89,Deaths19,65-69 years,144
16436,2018,Female,Philippines,V89,Deaths20,70-74 years,106
16437,2018,Male,Philippines,W19,Deaths14,40-44 years,113
16438,2018,Male,Philippines,W19,Deaths15,45-49 years,138
16439,2018,Male,Philippines,W19,Deaths16,50-54 years,135
16440,2018,Male,Philippines,W19,Deaths17,55-59 years,153
16441,2018,Male,Philippines,W19,Deaths18,60-64 years,162
16442,2018,Male,Philippines,W19,Deaths19,65-69 years,159
16443,2018,Male,Philippines,W19,Deaths20,70-74 years,117
16444,2018,Male,Philippines,W19,Deaths21,75-79 years,107
16445,2018,Female,Philippines,W19,Deaths21,75-79 years,125
16446,2018,Female,Philippines,W19,Deaths22,80-84 years,167
16447,2018,Female,Philippines,W19,Deaths23,85-89 years,266
16448,2018,Male,Philippines,W74,Deaths7,5-9 years,333
16449,2018,Male,Philippines,W74,Deaths8,10-14 years,242
16450,2018,Male,Philippines,W74,Deaths9,15-19 years,203
16451,2018,Male,Philippines,W74,Deaths10,20-24 years,183
16452,2018,Male,Philippines,W74,Deaths11,25-29 years,165
16453,2018,Male,Philippines,W74,Deaths12,30-34 years,150
16454,2018,Male,Philippines,W74,Deaths13,35-39 years,156
16455,2018,Male,Philippines,W74,Deaths14,40-44 years,140
16456,2018,Male,Philippines,W74,Deaths15,45-49 years,147
16457,2018,Male,Philippines,W74,Deaths16,50-54 years,132
16458,2018,Male,Philippines,W74,Deaths17,55-59 years,132
16459,2018,Male,Philippines,W74,Deaths18,60-64 years,105
16460,2018,Female,Philippines,W74,Deaths7,5-9 years,154
16461,2018,Female,Philippines,W74,Deaths8,10-14 years,116
16462,2018,Male,Philippines,W87,Deaths10,20-24 years,128
16463,2018,Male,Philippines,W87,Deaths11,25-29 years,107
16464,2018,Male,Philippines,X59,Deaths10,20-24 years,171
16465,2018,Male,Philippines,X59,Deaths11,25-29 years,167
16466,2018,Male,Philippines,X59,Deaths12,30-34 years,144
16467,2018,Male,Philippines,X59,Deaths13,35-39 years,178
16468,2018,Male,Philippines,X59,Deaths14,40-44 years,139
16469,2018,Male,Philippines,X59,Deaths15,45-49 years,119
16470,2018,Male,Philippines,X59,Deaths16,50-54 years,136
16471,2018,Male,Philippines,X59,Deaths17,55-59 years,135
16472,2018,Male,Philippines,X59,Deaths18,60-64 years,117
16473,2018,Male,Philippines,X59,Deaths19,65-69 years,115
16474,2018,Female,Philippines,X59,Deaths21,75-79 years,105
16475,2018,Female,Philippines,X59,Deaths22,80-84 years,127
16476,2018,Female,Philippines,X59,Deaths23,85-89 years,272
16477,2018,Male,Philippines,X70,Deaths9,15-19 years,274
16478,2018,Male,Philippines,X70,Deaths10,20-24 years,351
16479,2018,Male,Philippines,X70,Deaths11,25-29 years,291
16480,2018,Male,Philippines,X70,Deaths12,30-34 years,207
16481,2018,Male,Philippines,X70,Deaths13,35-39 years,181
16482,2018,Male,Philippines,X70,Deaths14,40-44 years,185
16483,2018,Male,Philippines,X70,Deaths15,45-49 years,134
16484,2018,Male,Philippines,X70,Deaths16,50-54 years,127
16485,2018,Female,Philippines,X70,Deaths9,15-19 years,111
16486,2018,Male,Philippines,X95,Deaths9,15-19 years,248
16487,2018,Male,Philippines,X95,Deaths10,20-24 years,526
16488,2018,Male,Philippines,X95,Deaths11,25-29 years,688
16489,2018,Male,Philippines,X95,Deaths12,30-34 years,879
16490,2018,Male,Philippines,X95,Deaths13,35-39 years,1058
16491,2018,Male,Philippines,X95,Deaths14,40-44 years,822
16492,2018,Male,Philippines,X95,Deaths15,45-49 years,736
16493,2018,Male,Philippines,X95,Deaths16,50-54 years,513
16494,2018,Male,Philippines,X95,Deaths17,55-59 years,374
16495,2018,Male,Philippines,X95,Deaths18,60-64 years,191
16496,2018,Male,Philippines,X95,Deaths19,65-69 years,106
16497,2018,Male,Philippines,X99,Deaths9,15-19 years,103
16498,2018,Male,Philippines,X99,Deaths10,20-24 years,234
16499,2018,Male,Philippines,X99,Deaths11,25-29 years,265
16500,2018,Male,Philippines,X99,Deaths12,30-34 years,298
16501,2018,Male,Philippines,X99,Deaths13,35-39 years,323
16502,2018,Male,Philippines,X99,Deaths14,40-44 years,271
16503,2018,Male,Philippines,X99,Deaths15,45-49 years,250
16504,2018,Male,Philippines,X99,Deaths16,50-54 years,176
16505,2018,Male,Philippines,X99,Deaths17,55-59 years,157
16506,2018,Male,Philippines,Y34,Deaths9,15-19 years,139
16507,2018,Male,Philippines,Y34,Deaths10,20-24 years,228
16508,2018,Male,Philippines,Y34,Deaths11,25-29 years,225
16509,2018,Male,Philippines,Y34,Deaths12,30-34 years,225
16510,2018,Male,Philippines,Y34,Deaths13,35-39 years,202
16511,2018,Male,Philippines,Y34,Deaths14,40-44 years,209
16512,2018,Male,Philippines,Y34,Deaths15,45-49 years,191
16513,2018,Male,Philippines,Y34,Deaths16,50-54 years,171
16514,2018,Male,Philippines,Y34,Deaths17,55-59 years,178
16515,2018,Male,Philippines,Y34,Deaths18,60-64 years,125
16516,2018,Male,Philippines,Y34,Deaths19,65-69 years,125
16517,2018,Female,Philippines,Y34,Deaths23,85-89 years,140
16518,2019,Male,Philippines,V29,Deaths9,15-19 years,106
16519,2019,Male,Philippines,V29,Deaths10,20-24 years,163
16520,2019,Male,Philippines,V29,Deaths11,25-29 years,148
16521,2019,Male,Philippines,V29,Deaths12,30-34 years,111
16522,2019,Male,Philippines,V89,Deaths7,5-9 years,127
16523,2019,Male,Philippines,V89,Deaths8,10-14 years,130
16524,2019,Male,Philippines,V89,Deaths9,15-19 years,758
16525,2019,Male,Philippines,V89,Deaths10,20-24 years,1185
16526,2019,Male,Philippines,V89,Deaths11,25-29 years,1115
16527,2019,Male,Philippines,V89,Deaths12,30-34 years,885
16528,2019,Male,Philippines,V89,Deaths13,35-39 years,765
16529,2019,Male,Philippines,V89,Deaths14,40-44 years,645
16530,2019,Male,Philippines,V89,Deaths15,45-49 years,598
16531,2019,Male,Philippines,V89,Deaths16,50-54 years,540
16532,2019,Male,Philippines,V89,Deaths17,55-59 years,455
16533,2019,Male,Philippines,V89,Deaths18,60-64 years,372
16534,2019,Male,Philippines,V89,Deaths19,65-69 years,278
16535,2019,Male,Philippines,V89,Deaths20,70-74 years,170
16536,2019,Male,Philippines,V89,Deaths21,75-79 years,107
16537,2019,Female,Philippines,V89,Deaths9,15-19 years,122
16538,2019,Female,Philippines,V89,Deaths10,20-24 years,126
16539,2019,Female,Philippines,V89,Deaths11,25-29 years,140
16540,2019,Female,Philippines,V89,Deaths15,45-49 years,130
16541,2019,Female,Philippines,V89,Deaths16,50-54 years,126
16542,2019,Female,Philippines,V89,Deaths17,55-59 years,128
16543,2019,Female,Philippines,V89,Deaths18,60-64 years,128
16544,2019,Female,Philippines,V89,Deaths19,65-69 years,133
16545,2019,Female,Philippines,V89,Deaths20,70-74 years,100
16546,2019,Male,Philippines,W19,Deaths15,45-49 years,138
16547,2019,Male,Philippines,W19,Deaths16,50-54 years,165
16548,2019,Male,Philippines,W19,Deaths17,55-59 years,139
16549,2019,Male,Philippines,W19,Deaths18,60-64 years,179
16550,2019,Male,Philippines,W19,Deaths19,65-69 years,136
16551,2019,Male,Philippines,W19,Deaths20,70-74 years,132
16552,2019,Male,Philippines,W19,Deaths21,75-79 years,118
16553,2019,Male,Philippines,W19,Deaths22,80-84 years,109
16554,2019,Male,Philippines,W19,Deaths23,85-89 years,106
16555,2019,Female,Philippines,W19,Deaths21,75-79 years,123
16556,2019,Female,Philippines,W19,Deaths22,80-84 years,174
16557,2019,Female,Philippines,W19,Deaths23,85-89 years,298
16558,2019,Male,Philippines,W74,Deaths7,5-9 years,319
16559,2019,Male,Philippines,W74,Deaths8,10-14 years,208
16560,2019,Male,Philippines,W74,Deaths9,15-19 years,180
16561,2019,Male,Philippines,W74,Deaths10,20-24 years,156
16562,2019,Male,Philippines,W74,Deaths11,25-29 years,138
16563,2019,Male,Philippines,W74,Deaths12,30-34 years,162
16564,2019,Male,Philippines,W74,Deaths13,35-39 years,151
16565,2019,Male,Philippines,W74,Deaths14,40-44 years,126
16566,2019,Male,Philippines,W74,Deaths15,45-49 years,144
16567,2019,Male,Philippines,W74,Deaths16,50-54 years,132
16568,2019,Male,Philippines,W74,Deaths17,55-59 years,125
16569,2019,Female,Philippines,W74,Deaths7,5-9 years,124
16570,2019,Female,Philippines,W74,Deaths8,10-14 years,116
16571,2019,Male,Philippines,W76,Deaths10,20-24 years,100
16572,2019,Male,Philippines,W87,Deaths10,20-24 years,125
16573,2019,Male,Philippines,W87,Deaths11,25-29 years,130
16574,2019,Male,Philippines,W87,Deaths12,30-34 years,106
16575,2019,Male,Philippines,W87,Deaths13,35-39 years,101
16576,2019,Male,Philippines,X59,Deaths9,15-19 years,103
16577,2019,Male,Philippines,X59,Deaths10,20-24 years,158
16578,2019,Male,Philippines,X59,Deaths11,25-29 years,185
16579,2019,Male,Philippines,X59,Deaths12,30-34 years,190
16580,2019,Male,Philippines,X59,Deaths13,35-39 years,175
16581,2019,Male,Philippines,X59,Deaths14,40-44 years,159
16582,2019,Male,Philippines,X59,Deaths15,45-49 years,186
16583,2019,Male,Philippines,X59,Deaths16,50-54 years,133
16584,2019,Male,Philippines,X59,Deaths17,55-59 years,167
16585,2019,Male,Philippines,X59,Deaths18,60-64 years,125
16586,2019,Male,Philippines,X59,Deaths19,65-69 years,129
16587,2019,Male,Philippines,X59,Deaths20,70-74 years,118
16588,2019,Female,Philippines,X59,Deaths21,75-79 years,120
16589,2019,Female,Philippines,X59,Deaths22,80-84 years,172
16590,2019,Female,Philippines,X59,Deaths23,85-89 years,257
16591,2019,Male,Philippines,X70,Deaths9,15-19 years,261
16592,2019,Male,Philippines,X70,Deaths10,20-24 years,294
16593,2019,Male,Philippines,X70,Deaths11,25-29 years,266
16594,2019,Male,Philippines,X70,Deaths12,30-34 years,207
16595,2019,Male,Philippines,X70,Deaths13,35-39 years,171
16596,2019,Male,Philippines,X70,Deaths14,40-44 years,134
16597,2019,Male,Philippines,X70,Deaths15,45-49 years,113
16598,2019,Female,Philippines,X70,Deaths9,15-19 years,155
16599,2019,Male,Philippines,X95,Deaths9,15-19 years,180
16600,2019,Male,Philippines,X95,Deaths10,20-24 years,432
16601,2019,Male,Philippines,X95,Deaths11,25-29 years,676
16602,2019,Male,Philippines,X95,Deaths12,30-34 years,795
16603,2019,Male,Philippines,X95,Deaths13,35-39 years,900
16604,2019,Male,Philippines,X95,Deaths14,40-44 years,798
16605,2019,Male,Philippines,X95,Deaths15,45-49 years,635
16606,2019,Male,Philippines,X95,Deaths16,50-54 years,484
16607,2019,Male,Philippines,X95,Deaths17,55-59 years,328
16608,2019,Male,Philippines,X95,Deaths18,60-64 years,170
16609,2019,Male,Philippines,X99,Deaths9,15-19 years,101
16610,2019,Male,Philippines,X99,Deaths10,20-24 years,191
16611,2019,Male,Philippines,X99,Deaths11,25-29 years,239
16612,2019,Male,Philippines,X99,Deaths12,30-34 years,234
16613,2019,Male,Philippines,X99,Deaths13,35-39 years,252
16614,2019,Male,Philippines,X99,Deaths14,40-44 years,233
16615,2019,Male,Philippines,X99,Deaths15,45-49 years,199
16616,2019,Male,Philippines,X99,Deaths16,50-54 years,172
16617,2019,Male,Philippines,X99,Deaths17,55-59 years,130
16618,2019,Male,Philippines,Y34,Deaths9,15-19 years,112
16619,2019,Male,Philippines,Y34,Deaths10,20-24 years,188
16620,2019,Male,Philippines,Y34,Deaths11,25-29 years,207
16621,2019,Male,Philippines,Y34,Deaths12,30-34 years,160
16622,2019,Male,Philippines,Y34,Deaths13,35-39 years,165
16623,2019,Male,Philippines,Y34,Deaths14,40-44 years,158
16624,2019,Male,Philippines,Y34,Deaths15,45-49 years,161
16625,2019,Male,Philippines,Y34,Deaths16,50-54 years,146
16626,2019,Male,Philippines,Y34,Deaths17,55-59 years,158
16627,2019,Male,Philippines,Y34,Deaths18,60-64 years,118
16628,2019,Female,Philippines,Y34,Deaths23,85-89 years,107
16629,2017,Female,Argentina,X590,Deaths22,80-84 years,116
16630,2017,Female,Argentina,X590,Deaths23,85-89 years,157
16631,2017,Female,Argentina,X590,Deaths24,90-94 years,161
16632,2017,Male,Argentina,X599,Deaths10,20-24 years,112
16633,2017,Male,Argentina,X700,Deaths9,15-19 years,179
16634,2017,Male,Argentina,X700,Deaths10,20-24 years,253
16635,2017,Male,Argentina,X700,Deaths11,25-29 years,188
16636,2017,Male,Argentina,X700,Deaths12,30-34 years,120
16637,2017,Male,Argentina,X700,Deaths13,35-39 years,134
16638,2017,Male,Argentina,Y349,Deaths10,20-24 years,102
16639,2018,Female,Argentina,X590,Deaths22,80-84 years,105
16640,2018,Female,Argentina,X590,Deaths23,85-89 years,182
16641,2018,Female,Argentina,X590,Deaths24,90-94 years,128
16642,2018,Male,Argentina,X599,Deaths10,20-24 years,127
16643,2018,Male,Argentina,X700,Deaths9,15-19 years,197
16644,2018,Male,Argentina,X700,Deaths10,20-24 years,247
16645,2018,Male,Argentina,X700,Deaths11,25-29 years,201
16646,2018,Male,Argentina,X700,Deaths12,30-34 years,152
16647,2018,Male,Argentina,X700,Deaths13,35-39 years,143
16648,2018,Male,Argentina,X700,Deaths14,40-44 years,106
16649,2017,Male,Brazil,V093,Deaths10,20-24 years,116
16650,2017,Male,Brazil,V093,Deaths11,25-29 years,143
16651,2017,Male,Brazil,V093,Deaths12,30-34 years,131
16652,2017,Male,Brazil,V093,Deaths13,35-39 years,192
16653,2017,Male,Brazil,V093,Deaths14,40-44 years,171
16654,2017,Male,Brazil,V093,Deaths15,45-49 years,160
16655,2017,Male,Brazil,V093,Deaths16,50-54 years,186
16656,2017,Male,Brazil,V093,Deaths17,55-59 years,163
16657,2017,Male,Brazil,V093,Deaths18,60-64 years,167
16658,2017,Male,Brazil,V093,Deaths19,65-69 years,135
16659,2017,Male,Brazil,V093,Deaths20,70-74 years,118
16660,2017,Male,Brazil,V224,Deaths10,20-24 years,108
16661,2017,Male,Brazil,V234,Deaths9,15-19 years,147
16662,2017,Male,Brazil,V234,Deaths10,20-24 years,308
16663,2017,Male,Brazil,V234,Deaths11,25-29 years,280
16664,2017,Male,Brazil,V234,Deaths12,30-34 years,222
16665,2017,Male,Brazil,V234,Deaths13,35-39 years,199
16666,2017,Male,Brazil,V234,Deaths14,40-44 years,172
16667,2017,Male,Brazil,V234,Deaths15,45-49 years,154
16668,2017,Male,Brazil,V234,Deaths16,50-54 years,124
16669,2017,Male,Brazil,V244,Deaths10,20-24 years,169
16670,2017,Male,Brazil,V244,Deaths11,25-29 years,130
16671,2017,Male,Brazil,V244,Deaths12,30-34 years,120
16672,2017,Male,Brazil,V244,Deaths13,35-39 years,111
16673,2017,Male,Brazil,V274,Deaths9,15-19 years,116
16674,2017,Male,Brazil,V274,Deaths10,20-24 years,192
16675,2017,Male,Brazil,V274,Deaths11,25-29 years,141
16676,2017,Male,Brazil,V274,Deaths12,30-34 years,114
16677,2017,Male,Brazil,V284,Deaths10,20-24 years,163
16678,2017,Male,Brazil,V284,Deaths11,25-29 years,140
16679,2017,Male,Brazil,V284,Deaths12,30-34 years,122
16680,2017,Male,Brazil,V284,Deaths13,35-39 years,117
16681,2017,Male,Brazil,V284,Deaths14,40-44 years,118
16682,2017,Male,Brazil,V299,Deaths9,15-19 years,312
16683,2017,Male,Brazil,V299,Deaths10,20-24 years,473
16684,2017,Male,Brazil,V299,Deaths11,25-29 years,413
16685,2017,Male,Brazil,V299,Deaths12,30-34 years,389
16686,2017,Male,Brazil,V299,Deaths13,35-39 years,345
16687,2017,Male,Brazil,V299,Deaths14,40-44 years,271
16688,2017,Male,Brazil,V299,Deaths15,45-49 years,226
16689,2017,Male,Brazil,V299,Deaths16,50-54 years,159
16690,2017,Male,Brazil,V299,Deaths17,55-59 years,118
16691,2017,Male,Brazil,V499,Deaths9,15-19 years,113
16692,2017,Male,Brazil,V499,Deaths10,20-24 years,239
16693,2017,Male,Brazil,V499,Deaths11,25-29 years,239
16694,2017,Male,Brazil,V499,Deaths12,30-34 years,226
16695,2017,Male,Brazil,V499,Deaths13,35-39 years,220
16696,2017,Male,Brazil,V499,Deaths14,40-44 years,208
16697,2017,Male,Brazil,V499,Deaths15,45-49 years,182
16698,2017,Male,Brazil,V499,Deaths16,50-54 years,126
16699,2017,Male,Brazil,V499,Deaths17,55-59 years,135
16700,2017,Male,Brazil,V499,Deaths18,60-64 years,129
16701,2017,Male,Brazil,V892,Deaths9,15-19 years,215
16702,2017,Male,Brazil,V892,Deaths10,20-24 years,394
16703,2017,Male,Brazil,V892,Deaths11,25-29 years,355
16704,2017,Male,Brazil,V892,Deaths12,30-34 years,305
16705,2017,Male,Brazil,V892,Deaths13,35-39 years,339
16706,2017,Male,Brazil,V892,Deaths14,40-44 years,278
16707,2017,Male,Brazil,V892,Deaths15,45-49 years,241
16708,2017,Male,Brazil,V892,Deaths16,50-54 years,242
16709,2017,Male,Brazil,V892,Deaths17,55-59 years,189
